"","Level_1","Level_2","Level_3","Biochar","CORAL1","CORAL2","CORAL3","CORAL4","CORAL5","F4A","F4B","L10A","L10B","L10C","L11A","L11B","L11C","L12A","L12B","L12C","L13A","L13B","L13C","L1A","L1B","L1C","L2A","L2B","L2C","L3A","L3B","L3C","L4A","L4B","L4C","L5A","L5B","L5C","L6A","L6B","L6C","L7A","L7B","L7C","L8A","L8B","L8C","L9A","L9B","L9C","LM","LW0A","LW0B","LW0C","LW1A","LW1B","LW1C","LWFA","LWFB","LWFC","RTB","RTC","S10A","S10B","S10C","S11A","S11B","S11C","S12A","S12B","S12C","S13A","S13B","S13C","S1A","S1B","S1C","S2A","S2C","S3A","S3B","S3C","S4A","S4B","S4C","S5A","S5C","S6A","S6B","S6C","S7A","S7B","S7C","S8A","S8B","S8C","S9A","S9B","S9C","SHG","SW0A","SW0B","SW0C","SW1A","SW1B","SW1C","SWFA","SWFB","SWFC","WA0","WA1","WA2","WA3","WB0","WB1","WB2","WB3","WC0","WC1","WC2","WC3","WW0","WW1","WW2"
"ko04016","3. Environmental Information Processing","3.2 Signal transduction","MAPK signaling pathway - plant",179.234972677596,241.682664218346,251.793032786885,256.746634384137,265.262402010651,274.427267647606,259.050966608084,223.280423280423,205.366881507188,216.210139002453,200.348432055749,213.139780549308,221.513027100554,205.788328761941,206.173312883436,204.041616646659,200.130527002774,241.556420233463,271.739130434783,227.78505897772,228.528438158291,323.724560914413,206.229064214952,235.401750198886,372.433352240499,215.857085507829,272.782369146006,275.298804780876,204.106608648355,231.963119477526,201.673013703089,206.585896241069,221.410579345088,202.086243829748,200.1195732156,212.353884941554,213.062982235779,240.120663650075,200.561122244489,214.072559266833,296.952838538374,210.560975609756,203.316749585407,210.924683072334,214.762568686952,321.581920903955,207.701412451668,233.783367619705,277.704722056187,215.681818181818,289.095744680851,200.510478237507,200.411381556394,201.68194560194,205.135477336035,269.204737732656,247.244094488189,200,200,221.424485125858,261.038961038961,200,242.720219078047,240.585009140768,263.758819756254,272.205079515785,290.317812269032,215.327695560254,286.584950629894,284.548335974644,254.601226993865,221.513157894737,250.253195080781,233.292164127899,218.96138482024,223.977647955296,359.341445955619,231.67274200081,208.537099494098,215.04448638447,217.734784361144,217.136150234742,251.038461538462,224.360683553509,262.667901806392,253.259361997227,283.186582809224,237.360178970918,284.84979468338,295.895895895896,255.824264409513,297.277795998688,232.600732600733,286.350574712644,204.822335025381,277.777777777778,200,256.37535816619,254.72286374134,271.728365951426,300.068352699932,281.217734588521,208.762886597938,266.208791208792,249.674267100977,247.470817120623,268.249780123131,297.606168003482,233.360745614035,302.827843380982,261.452513966481,287.610081992105,212.870977819431,291.961206896552,267.641196013289,257.170731707317,235.918081568353,282.22528418877,275.815011372251,226.865671641791,311.85944363104
"ko04011","3. Environmental Information Processing","3.2 Signal transduction","MAPK signaling pathway - yeast",0,21.600868041065,31.8135245901639,37.2906454524328,48.0521811980133,48.3516483516484,51.3181019332162,4.23280423280423,5.32969757064948,8.27882256745707,0.348432055749129,6.90383697948613,20.9584597677095,2.7239194173839,5.50869120654397,4.04161664665866,0.130527002773699,25.2918287937743,65.2173913043478,27.7850589777195,20.1625037616611,57.652634513521,6.12215807854037,27.824184566428,9.98298355076574,5.41951023685267,55.0413223140496,32.6693227091633,4.10660864835464,14.406454091433,1.48748494613156,3.97639018328673,21.2426532325777,0.5215609574369,0.119573215599706,7.26564290625716,9.76134936300018,33.9366515837104,0.561122244488978,3.65068545027645,95.0436211910482,8.85365853658536,2.03331170235778,8.31469052945563,12.794226195358,62.8248587570621,4.55298666456246,15.490459355252,69.6227574652939,0,78.7234042553191,0.725416442772703,0.205690778196778,1.8334722327449,3.19574575841985,69.2047377326565,34.6456692913386,0,0,20.0514874141876,61.038961038961,0,42.7202190780466,35.1005484460695,63.758819756254,68.6209352005697,74.6489283074649,11.2050739957717,79.6050391556009,71.4738510301109,50.1022494887526,18.2236842105263,25.5124186158669,21.504048305201,9.66711051930759,13.6398272796546,73.6578382247674,29.0805994329688,6.26053962900506,1.99514693987598,9.18984280532044,7.981220657277,47.8653846153846,21.0035147254878,58.7308939323761,47.5728155339806,81.1740041928721,27.2930648769575,78.7659390533823,68.2682682682683,51.9145505844418,78.2879632666448,30.03663003663,73.8505747126437,3.61675126903553,77.7777777777778,0,40.4727793696275,55.554272517321,70.2428672482905,75.5980861244019,80.671120558761,10.2577319587629,59.6153846153846,45.928338762215,41.1390166253979,30.6068601583113,97.5004663309084,21.8475877192982,76.7246737103791,32.5722613553558,85.3173398117218,12.0170779964594,59.1594827586207,40.4651162790698,55.8780487804878,35.0603885874322,70.5821563899414,34.6582909130293,26.865671641791,97.8038067349927
"ko04370","3. Environmental Information Processing","3.2 Signal transduction","VEGF signaling pathway",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800699688343044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394776799271181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ko04064","3. Environmental Information Processing","3.2 Signal transduction","NF-kappa B signaling pathway",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800699688343044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394776799271181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ko04668","3. Environmental Information Processing","3.2 Signal transduction","TNF signaling pathway",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800699688343044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394776799271181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ko04066","3. Environmental Information Processing","3.2 Signal transduction","HIF-1 signaling pathway",683.606557377049,821.458976713129,804.328893442623,757.882107515956,736.945724373168,781.542186626932,739.953134153486,715.873015873016,722.124442240952,752.309893704006,710.669229845008,747.904314046207,803.076279167102,729.07405655916,716.002044989776,708.863545418167,721.895904715288,679.455252918288,739.75155279503,758.715596330274,841.137526331628,647.588514078617,703.670444016821,777.605409705648,776.006806579694,790.325170614211,686.060606060606,702.788844621513,710.660864835464,739.723396081444,894.385313934186,697.57688723206,742.149454240135,710.04004843066,699.39293598234,767.751547100619,779.992822537233,707.993966817496,704.916499665999,773.180337802015,871.816917435832,709.073170731707,700.807556420795,708.03504847129,807.783154268843,736.610169491526,748.804545095873,766.581874622747,756.74296826987,705.227272727273,757.18085106383,696.507254164428,699.794309221803,701.12129706796,708.07799442897,719.966159052453,855.11811023622,700,700,819.79405034325,776.623376623376,828.205128205128,780.876312186217,760.694698354662,779.409878127005,766.722050795158,735.033259423503,803.276955602537,842.117807286347,734.627575277338,724.02862985685,839.736842105263,769.520135037377,848.607108549471,797.070572569906,838.760477520955,527.702219040802,801.741595787768,713.216694772345,824.831490967915,836.960902861749,767.370892018779,799.153846153846,805.163010544176,778.230662343678,769.694868238557,772.87211740042,727.293064876958,771.741949427275,769.869869869869,779.68561064087,722.400787143325,850.549450549451,719.109195402299,711.199238578681,799.999999999999,700,705.730659025788,743.718244803695,744.211270926667,751.811346548189,758.244761615549,678.969072164948,787.912087912088,732.084690553745,772.550406791652,657.343887423043,892.49518124728,765.597587719298,779.241765071473,756.133106631041,832.265411478895,637.269603248984,743.987068965518,802.524916943522,806.853658536586,733.747593208472,741.74991388219,697.844687533846,625.373134328358,673.93850658858
"ko04068","3. Environmental Information Processing","3.2 Signal transduction","FoxO signaling pathway",120.765027322404,130.848844003005,148.4375,156.710424626959,159.326192328406,165.040044701062,158.347978910369,104.232804232804,105.329697570649,110.404742436631,100.46858104049,107.149185578955,124.3904991106,103.026577130427,106.25,106.482593037215,100.130527002774,125.291828793774,165.217391304348,152.948885976409,122.569966897382,157.652634513521,109.799729171121,127.824184566428,111.684628474192,107.828181453232,155.812672176309,141.434262948207,107.642099537667,131.655781790242,102.516030335579,105.840323081702,121.91435768262,100.521560957437,100.1195732156,107.449002979601,110.479095639691,133.93665158371,100.748162992652,105.650231008104,195.043621191048,108.853658536585,103.936837551374,112.453392990306,116.599688345772,162.824858757062,104.900181488203,124.072112245778,169.903100612041,100,178.723404255319,100.940354648039,100.205690778197,101.98499886355,103.19574575842,170.558375634518,134.645669291339,100,100,121.481693363844,161.038961038961,100,142.720219078047,135.10054844607,163.758819756254,170.23498694517,179.526977087953,111.733615221987,179.605039155601,171.473851030111,150.102249488753,119.276315789474,125.512418615867,123.644846987786,109.667110519308,117.39903479807,173.657838224767,129.971648440664,108.368465430017,104.313831221353,109.18984280532,115.492957746479,148.519230769231,123.815295115743,158.730893932376,155.270457697642,183.018867924528,127.293064876958,179.954614220877,168.268268268268,151.914550584442,181.830108232207,130.03663003663,178.879310344828,106.535532994924,177.777777777778,100,144.340974212034,155.554272517321,170.24286724829,179.152426520848,180.671120558761,110.257731958763,159.615384615385,145.928338762215,141.139016625398,131.486367634125,197.500466330908,123.026315789474,178.899937849596,132.572261355356,185.317339811722,112.017077996459,159.159482758621,142.591362126246,157.926829268293,135.638018554175,172.23561832587,158.843279540778,156.716417910448,197.803806734993
"ko04020","3. Environmental Information Processing","3.2 Signal transduction","Calcium signaling pathway",0,0,0,0,0,0,0,0,0.247892910262766,0.838103025347506,0,0.272609554964902,0.2301977608036,0,0.920245398773006,1.640656262505,0,0.544747081712062,0,0,1.3241047246464,53.6381377195428,0,3.79872712808274,5.10493477027793,2.0875150541951,40.495867768595,19.1235059760956,2.01251019853141,0,0.078117371350454,0.77663870767319,0,0,0,0,0,0,0,0,1.28966999620685,0.24390243902439,0.771504794866248,0.428784489187174,0,0,0.583918567032273,0.400349844171522,0,0,0,0,0,0,0,31.6412859560068,0,0,0,0,0,0,0,11.7001828153565,0,0,0,0,2.34933605720123,0,0,1.71052631578947,2.58017844224741,0.713599560861809,0.426098535286285,0,0,0.324017820980154,0.779932546374368,0,0,0,2.32692307692308,0.29087383347473,2.59379342288096,0,0,0,0.842878755132915,0,0,0,0,0,0,0,0,0,0,0,0,0.227755845733374,0,0,0,0,1.67106420404573,1.05701672573525,0,1.11870727159727,9.76439154724314,6.46826601882782,1.2079558471311,2.52155172413793,1.99335548172757,0,0,0,0,0,0
"ko04070","3. Environmental Information Processing","3.2 Signal transduction","Phosphatidylinositol signaling system",359.016393442623,382.597445956097,402.459016393442,396.784357384898,371.785051762312,389.253119761593,375.336848271822,314.814814814815,316.001487357461,367.988552739166,303.430253514358,356.082600695154,372.648320602699,320.410479523314,317.574130879346,314.245698279311,306.754772393539,375.252918287937,382.298136645963,382.044560943644,358.350887752032,319.01310287148,313.306250445442,356.085918854416,319.058423142371,330.108390204737,342.920110192837,332.270916334661,306.663040522164,352.477910103726,399.596393581357,319.726623174899,342.541281835992,304.80581167924,300.662251655629,324.524409809764,369.190741073031,373.755656108597,302.244488977956,334.28008785882,483.17107093185,317.853658536585,310.77943615257,320.917225950783,339.350446977774,406.440677966102,319.356111417975,374.885746313702,372.007778890919,300,367.81914893617,301.303062869425,300,302.151678157436,306.619397315776,392.38578680203,364.96062992126,300,300,360.669336384439,385.38961038961,371.794871794872,395.846645367413,349.360146252285,371.584348941629,379.91929741277,376.570583887657,359.883720930233,459.448416751788,415.293185419968,413.701431492843,378.092105263157,350.108512177477,371.675586661178,354.034620505992,356.159512319025,378.81173944166,365.249088699879,326.201517706576,338.447020760313,355.461507456671,363.145539906104,413.134615384615,345.461156223488,411.579434923575,373.509015256588,382.599580712788,327.293064876957,377.836611195159,378.478478478478,381.620314389359,385.10987208921,339.56043956044,377.873563218392,315.450507614213,400,300,347.277936962751,357.875288683603,362.131572742278,378.263841421736,368.478590950502,316.18556701031,392.307692307692,418.729641693812,382.31340643792,373.350923482849,495.019585898154,365.323464912281,395.898073337477,362.011173184357,466.246583662314,335.093200041654,384.094827586207,350.564784053156,385.390243902439,405.75879572904,395.969686531174,401.083071591033,365.671641791045,415.373352855051
"ko04072","3. Environmental Information Processing","3.2 Signal transduction","Phospholipase D signaling pathway",50.2732240437158,28.7622068274768,36.1424180327869,42.7669658925706,27.2874154748369,36.7666232073012,17.3403632103105,9.52380952380952,8.72583044124938,43.9493049877351,2.41499459329569,40.598377973148,34.456419378466,12.5035467700747,7.47699386503068,11.2044817927171,1.69685103605808,18.6770428015564,6.52173913043478,31.9790301441678,16.9425218176347,63.5628659046557,3.88425628964436,31.7820206841687,16.2223482699943,23.323966278603,63.9669421487603,29.8804780876494,3.2907261354365,25.5282366500192,96.7906779936855,18.0801491146319,21.2426532325777,4.28425072180311,0.542678440029433,7.99908319963328,47.0482684371075,42.9864253393665,1.68336673346693,28.114822388851,90.7700088506765,8.90243902439024,8.34234623981541,10.4958985831469,7.13524153202657,73.6723163841808,10.2185749230648,26.7821727294004,8.86743052457001,0,0,0.859752821063944,0,0.318205924691265,3.86426943530008,69.2047377326565,22.0472440944882,0,0,29.2048054919909,24.3506493506493,0,30.9447740757645,26.691042047532,5.77293136626042,18.395442677427,27.4944567627494,29.3868921775898,77.1195097037794,32.0126782884311,48.9775051124745,24.5394736842105,40.969375452134,34.0743790311514,21.0652463382157,31.2674625349251,73.6578382247674,22.8432563791008,10.3709949409781,13.3189538959289,18.6215235792019,14.5539906103286,55.2307692307693,17.8281420433887,48.4483557202408,20.5963938973648,5.78616352201258,0,4.54938405014048,33.2332332332332,13.260781942765,25.811741554608,0,20.6896551724138,10.8502538071066,0,0,16.8338108882522,5.7852193995381,3.46616364065079,32.8092959671907,0.592165198906772,10.1546391752577,34.8901098901099,38.4364820846906,34.6303501945525,28.5839929639402,98.5574830566437,12.1710526315789,35.7675574891237,34.2725285401992,86.1068934102642,77.163386441737,51.9396551724138,20.1328903654485,14.1219512195122,35.7430421844915,11.7464691698243,64.2586374959384,38.8059701492537,0
"ko04071","3. Environmental Information Processing","3.2 Signal transduction","Sphingolipid signaling pathway",0,0.358901594190802,1.17827868852459,2.29688758221506,1.1309915624439,3.61333581672565,0.820152314001172,0,0,0.367947669664759,0,0.381653376950862,0,0.028374160597749,0.0255623721881391,0,0,0,0,0,0,0.0278784499581823,0,0,0,0.0802890405459655,0,0.398406374501992,0,1.88244333461391,0,0,0,0,0,0.320880128352051,0.0897182845863987,0,0,0.0681663258350375,1.3655329371602,0,0.360516259283294,0,0.155827113917822,29.3785310734463,0,3.00262383128642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50406504065041,0,2.17909431392577,0,3.37423312883436,0,0.530503978779841,5.73624262385069,0,0,0,0,0,0.754920463736856,2.98266827891979,0,0.576923076923077,0,3.33487725798981,0,0.50314465408805,0,0,13.8138138138138,1.1285771866183,9.31452935388652,0,4.31034482758621,0,0,0,3.58166189111748,0,0,10.5263157894737,0,0,6.59340659340659,0,0,0,0,0.575657894736842,22.8091982597887,1.06873937333009,0.0151837230488916,0.853899822971988,32.801724137931,0,0,0,8.88735790561488,18.4122170475468,0,0
"ko04024","3. Environmental Information Processing","3.2 Signal transduction","cAMP signaling pathway",0,0.358901594190802,1.17827868852459,2.29688758221506,1.1309915624439,3.61333581672565,0.820152314001172,0,0,0.367947669664759,0,0.381653376950862,0,0.028374160597749,0.0255623721881391,0,0,0,0,0,0,0.0278784499581823,0,0,0,0.0802890405459655,0,0.398406374501992,0,1.88244333461391,0,0,0,0,0,0.320880128352051,0.0897182845863987,0,0,0.0681663258350375,1.3655329371602,0,0.360516259283294,0,0.155827113917822,29.3785310734463,0,3.00262383128642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50406504065041,0,2.17909431392577,0,3.37423312883436,0,0.530503978779841,5.73624262385069,0,0,0,0,0,0.754920463736856,2.98266827891979,0,0.576923076923077,0,3.33487725798981,0,0.50314465408805,0,0,13.8138138138138,1.1285771866183,9.31452935388652,0,4.31034482758621,0,0,0,3.58166189111748,0,0,10.5263157894737,0,0,6.59340659340659,0,0,0,0,0.575657894736842,22.8091982597887,1.06873937333009,0.0151837230488916,0.853899822971988,32.801724137931,0,0,0,8.88735790561488,18.4122170475468,0,0
"ko04151","3. Environmental Information Processing","3.2 Signal transduction","PI3K-Akt signaling pathway",41.5300546448088,19.8480928136216,33.2991803278688,41.2715569655143,42.0800670217222,37.1763829390948,54.0714704159343,89.4179894179894,84.9405057015369,29.5380212591987,92.2443830349634,47.1546377700538,30.6267657214607,72.9972571644755,78.0035787321063,83.0532212885154,86.7025615924294,17.2762645914397,6.52173913043478,54.259501965924,8.48630755341559,54.1957067187064,97.762098211104,52.2871917263325,9.86954055587068,44.8815736651947,44.6831955922865,35.6573705179283,87.272232798477,41.6250480215136,1.46795560329395,85.2593973283629,78.4494822278198,94.5422371239639,98.6479028697572,57.6438230575292,13.6371792571326,34.841628959276,97.4482297929192,56.2902370673332,6.20811733468201,89.0487804878049,88.7158410844329,85.4213273676361,33.2649881079308,0,51.4085062731792,26.0633907784033,89.7569517523551,94.7727272727273,96.5425531914893,99.4223535733477,99.7943092218032,99.7878627168725,94.6518105849582,36.3790186125212,0,100,100,24.4279176201372,37.987012987013,0,56.8690095846645,46.2522851919561,80.6927517639513,73.3681462140992,56.0236511456024,25.475687103594,4.76676881171263,24.1679873217116,30.0613496932515,7.10526315789474,27.4174101760309,5.036366131467,20.3728362183755,13.8430276860553,73.6578382247674,13.2037262049412,76.0961214165261,11.6743057427878,4.9173720274083,13.849765258216,30.9230769230769,21.7549387952976,22.4641037517369,44.8682385575589,76.5199161425577,94.9664429530201,90.728333693538,42.8428428428428,48.7908101571947,43.3912758281404,23.8095238095238,60.632183908046,85.247461928934,44.4444444444444,100,75.7163323782235,93.7990762124711,87.2671539731195,61.6541353383458,97.3580321894929,98.659793814433,43.6813186813187,17.7524429967427,39.4411036434383,24.7141600703606,1.16271839830877,2.93311403508772,10.627719080174,16.2982754432839,10.3401153962952,69.8531708840987,18.1681034482759,15.3488372093023,11.8292682926829,11.9726938561176,7.99173269032036,48.3699772554966,68.6567164179104,3.22108345534407
