,Tau,PC.O.32.2,X4.8.12.15.18.eicosapentaenoic.acid,X28.6.10Z.13Z.16Z.19Z.22Z.25Z.,GABA,LPC.O.18.0,Glu,X6Z.9Z.12Z.15Z.18Z.tetracosapentaenoic.acid,LPE.O.18.1,DGCC.16.0_22.6,Arachidonic.acid,ST.29.2.O5.3,SL.10.0.O.16.0.O
27b32011812b2d813be7876a9fc318d5,0.186467463,0.372934927,0.050854763,0.525499215,-0.271225401,-0.033903175,0.254273814,-0.254273814,0.084757938,-0.305128577,-0.288176989,0.42378969,0.084757938
1930787479bb9ad89d941e288bdb7d23,0.365563078,-0.609271796,-0.687606741,-0.400378609,-0.426490257,-0.313339781,0.21759707,0.017407766,-0.504825202,-0.661495093,-0.356859195,-0.557048499,-0.27852425
4294753735e37506c752f292adc004d0,0.577410912,0.343099238,0.426781978,0.242679949,0.016736548,0.234311674,0.510464719,-0.36820406,0.133892385,0.334730964,-0.025104822,0.192470304,0.075314467
6472cd741467da50c1227401418ecd7a,0.083333333,0.85,0.55,0.483333333,-0.066666667,0.316666667,0.133333333,-0.466666667,0.4,0.633333333,0.083333333,0.5,0.133333333
bfc6223f569d7996c1937c024c7b334c,0.516666667,0.05,-0.183333333,-0.216666667,-0.383333333,-0.033333333,0.35,-0.383333333,-0.233333333,0.316666667,-0.183333333,-0.3,-0.066666667
c305dfb57c2b8c9a96ad53ed7f94093a,0.273861279,-0.547722558,-0.136930639,-0.410791918,-0.136930639,-0.273861279,0.410791918,0.273861279,-0.273861279,0,0.273861279,-0.547722558,0.136930639
3afe774ac732a2892ab8dbc7912040b1,0.476991623,0.343099238,-0.058577919,0.527201268,-0.669461927,0.276153045,0.200838578,-0.175733756,0.117155837,-0.242679949,-0.251048223,0.493728171,0.234311674
6cebfa834b33d62f33ceae9f34a90661,0.59186403,0.426490257,-0.095742711,0.226300953,-0.165373773,-0.052223297,0.37426696,-0.774645569,-0.200189304,0,-0.687606741,0.139262125,-0.261116484
e67d730135c0aa4bb75e5d0f474af994,0.416666667,0.216666667,0.666666667,0.383333333,0.283333333,0.183333333,0.666666667,-0.033333333,0.3,0.433333333,0.183333333,0.366666667,0.5
e2ccdb62e996c7d768672016eb973e86,0.203419051,0.49159604,0.254273814,0.237322226,-0.254273814,0.593305566,0.033903175,-0.305128577,0.389886515,0.457692865,-0.033903175,0.339031752,0.084757938
8e61c50a4bfad4a656169730d6ccde52,-0.073029674,-0.292118697,0.328633535,0.109544512,0.25560386,0.182574186,0.182574186,0.565979976,0.292118697,0.12780193,0.38340579,0.200831604,0.584237395
11aa66a30cde9c4910381bdf40764c81,0.019802951,-0.396059017,0.306945738,-0.019802951,0.415861968,-0.138620656,0.435664919,0.405960493,0.079211803,-0.029704426,0.297044263,-0.069310328,0.34655164
010791e68b1cf9b37cf92a05d8ca0155,0.235004836,0.661495093,0.008703883,0.078334945,-0.226300953,0.008703883,0.104446594,-0.792053335,-0.06092718,0.522232968,-0.356859195,0.034815531,-0.261116484
5295dd3fba83b534ccd91255f5c85408,0.547722558,0.136930639,0.136930639,0.273861279,0.136930639,-0.136930639,0.547722558,-0.410791918,-0.136930639,-0.273861279,-0.410791918,0.136930639,-0.136930639
888fe5f5ce64b0b86026b05aacf76340,0.091287093,0.63900965,0.091287093,0.456435465,-0.70747497,0.06846532,0.114108866,-0.251039506,0.182574186,0.251039506,0.091287093,0.365148372,0.273861279
c1a36414f76d5bc9570aa9cd76c6ab89,-0.547722558,-0.136930639,0.410791918,0.136930639,0.547722558,0.136930639,-0.136930639,0.547722558,0.410791918,0.136930639,0.410791918,0.273861279,0.410791918
0a5dd61b9c5abb8272449ebdb9e64a26,0.602494813,-0.365148372,-0.419920627,-0.200831604,-0.419920627,-0.310376116,0.584237395,-0.182574186,-0.419920627,-0.419920627,-0.346890953,-0.419920627,-0.12780193
cba02cf3450b501a626eeec6af62c41b,0.502096445,0.393308882,0.050209645,-0.04184137,-0.175733756,0.025104822,0.41004543,-0.702935023,-0.108787563,0.443518527,-0.309626141,-0.133892385,-0.2259434
7420f69e3b7342114aa3d72d85146486,-0.016951588,0.118661113,-0.339031752,-0.322080164,0.339031752,-0.254273814,-0.389886515,-0.593305566,-0.440741277,-0.050854763,-0.576353978,-0.288176989,-0.762821442
a5174368e442de4e7934492ef8863b5b,-0.383333333,0.55,0.716666667,0.383333333,0.316666667,0.516666667,-0.083333333,0.05,0.7,0.716666667,0.4,0.55,0.383333333
